gene_id	tissueA	tissueB	dom_isoform_A	dom_isoform_B	n_diff_regions	diff_bp	a	b	rci_a	rci_b	agree_a	agree_b	ncl_a	ncl_b	delta_rci	cs	alu_a	alu_b	len_a	len_b	alu_diff	len_diff	group
ENSG00000259345.5	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000560197.5	ENST00000558277.1	10	2167	ENST00000560197	ENST00000558277	-3.0129674812568306	-0.0707029913432017	1.0	1.0	2.0	1.0	2.942264489913629	False	0.0	0.0	1378	789	0.0	589	concordant
ENSG00000259345.5	Cells - Cultured fibroblasts	Liver	ENST00000560197.5	ENST00000558277.1	10	2167	ENST00000560197	ENST00000558277	-3.0129674812568306	-0.0707029913432017	1.0	1.0	2.0	1.0	2.942264489913629	False	0.0	0.0	1378	789	0.0	589	concordant
ENSG00000259345.5	Cells - Cultured fibroblasts	Lung	ENST00000560197.5	ENST00000558277.1	10	2167	ENST00000560197	ENST00000558277	-3.0129674812568306	-0.0707029913432017	1.0	1.0	2.0	1.0	2.942264489913629	False	0.0	0.0	1378	789	0.0	589	concordant
ENSG00000259345.5	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000558277.1	ENST00000560197.5	10	2167	ENST00000558277	ENST00000560197	-0.0707029913432017	-3.0129674812568306	1.0	1.0	1.0	2.0	-2.942264489913629	False	0.0	0.0	789	1378	0.0	589	concordant
ENSG00000259345.5	Liver	Muscle - Skeletal	ENST00000558277.1	ENST00000560197.5	10	2167	ENST00000558277	ENST00000560197	-0.0707029913432017	-3.0129674812568306	1.0	1.0	1.0	2.0	-2.942264489913629	False	0.0	0.0	789	1378	0.0	589	concordant
ENSG00000259345.5	Lung	Muscle - Skeletal	ENST00000558277.1	ENST00000560197.5	10	2167	ENST00000558277	ENST00000560197	-0.0707029913432017	-3.0129674812568306	1.0	1.0	1.0	2.0	-2.942264489913629	False	0.0	0.0	789	1378	0.0	589	concordant
ENSG00000234608.7	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Brain - Cerebellar Hemisphere	Liver	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Brain - Cerebellar Hemisphere	Lung	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000442119.5	ENST00000456429.5	3	1355	ENST00000442119	ENST00000456429	1.2505924271516755	-3.734188509495632	0.8	1.0	15.0	5.0	-4.984780936647308	True	0.1893687707641196	0.05825242718446602	602	1957	0.13111634357965357	1355	cs
ENSG00000234608.7	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000442119.5	ENST00000456429.5	3	1355	ENST00000442119	ENST00000456429	1.2505924271516755	-3.734188509495632	0.8	1.0	15.0	5.0	-4.984780936647308	True	0.1893687707641196	0.05825242718446602	602	1957	0.13111634357965357	1355	cs
ENSG00000234608.7	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Cells - Cultured fibroblasts	Liver	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Cells - Cultured fibroblasts	Lung	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000234608.7	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000456429.5	ENST00000442119.5	3	1355	ENST00000456429	ENST00000442119	-3.734188509495632	1.2505924271516755	1.0	0.8	5.0	15.0	4.984780936647308	True	0.05825242718446602	0.1893687707641196	1957	602	0.13111634357965357	1355	cs
ENSG00000253716.5	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Cerebellar Hemisphere	Liver	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Cerebellar Hemisphere	Lung	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Frontal Cortex (BA9)	Liver	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Frontal Cortex (BA9)	Lung	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Putamen (basal ganglia)	Liver	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Putamen (basal ganglia)	Lung	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000253716.5	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000517411.1	ENST00000518073.1	3	434	ENST00000517411	ENST00000518073	0.2444490107763438	1.0364348556957457	0.6	0.7857142857142857	10.0	14.0	0.7919858449194019	False	0.0	0.0	645	379	0.0	266	concordant
ENSG00000261008.6	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000561611.2	ENST00000624829.3	15	3612	ENST00000561611	ENST00000624829	-4.3078985349833046	-2.8724753455911003	1.0	1.0	13.0	12.0	1.4354231893922045	False	0.049225159525979945	0.0	2194	1666	0.049225159525979945	528	concordant
ENSG00000261008.6	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000561611.2	ENST00000624829.3	15	3612	ENST00000561611	ENST00000624829	-4.3078985349833046	-2.8724753455911003	1.0	1.0	13.0	12.0	1.4354231893922045	False	0.049225159525979945	0.0	2194	1666	0.049225159525979945	528	concordant
ENSG00000261008.6	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000561611.2	ENST00000624829.3	15	3612	ENST00000561611	ENST00000624829	-4.3078985349833046	-2.8724753455911003	1.0	1.0	13.0	12.0	1.4354231893922045	False	0.049225159525979945	0.0	2194	1666	0.049225159525979945	528	concordant
ENSG00000259343.5	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000559781.5	ENST00000559277.1	6	1126	ENST00000559781	ENST00000559277	-1.542834374245941	-1.2431137117105338	1.0	1.0	2.0	7.0	0.2997206625354072	False	0.0	0.0	769	479	0.0	290	concordant
ENSG00000259343.5	Brain - Cerebellar Hemisphere	Liver	ENST00000559781.5	ENST00000559277.1	6	1126	ENST00000559781	ENST00000559277	-1.542834374245941	-1.2431137117105338	1.0	1.0	2.0	7.0	0.2997206625354072	False	0.0	0.0	769	479	0.0	290	concordant
ENSG00000259343.5	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000559781.5	ENST00000559277.1	6	1126	ENST00000559781	ENST00000559277	-1.542834374245941	-1.2431137117105338	1.0	1.0	2.0	7.0	0.2997206625354072	False	0.0	0.0	769	479	0.0	290	concordant
ENSG00000259343.5	Brain - Frontal Cortex (BA9)	Liver	ENST00000559781.5	ENST00000559277.1	6	1126	ENST00000559781	ENST00000559277	-1.542834374245941	-1.2431137117105338	1.0	1.0	2.0	7.0	0.2997206625354072	False	0.0	0.0	769	479	0.0	290	concordant
ENSG00000266904.5	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000586885.1	ENST00000586816.1	3	2708	ENST00000586885	ENST00000586816	-4.419538891513785	-0.6791164479318692	1.0	0.5	3.0	2.0	3.740422443581916	False	0.15946582875098192	0.0	2546	306	0.15946582875098192	2240	concordant
ENSG00000266904.5	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000586885.1	ENST00000586645.5	4	3769	ENST00000586885	ENST00000586645	-4.419538891513785	-1.977681620576405	1.0	0.8571428571428571	3.0	7.0	2.44185727093738	False	0.15946582875098192	0.047899778924097275	2546	1357	0.11156604982688464	1189	concordant
ENSG00000266904.5	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000586885.1	ENST00000586816.1	3	2708	ENST00000586885	ENST00000586816	-4.419538891513785	-0.6791164479318692	1.0	0.5	3.0	2.0	3.740422443581916	False	0.15946582875098192	0.0	2546	306	0.15946582875098192	2240	concordant
ENSG00000266904.5	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000586885.1	ENST00000586816.1	3	2708	ENST00000586885	ENST00000586816	-4.419538891513785	-0.6791164479318692	1.0	0.5	3.0	2.0	3.740422443581916	False	0.15946582875098192	0.0	2546	306	0.15946582875098192	2240	concordant
ENSG00000266904.5	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000586885.1	ENST00000586645.5	4	3769	ENST00000586885	ENST00000586645	-4.419538891513785	-1.977681620576405	1.0	0.8571428571428571	3.0	7.0	2.44185727093738	False	0.15946582875098192	0.047899778924097275	2546	1357	0.11156604982688464	1189	concordant
ENSG00000266904.5	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000586885.1	ENST00000586816.1	3	2708	ENST00000586885	ENST00000586816	-4.419538891513785	-0.6791164479318692	1.0	0.5	3.0	2.0	3.740422443581916	False	0.15946582875098192	0.0	2546	306	0.15946582875098192	2240	concordant
ENSG00000266904.5	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000586885.1	ENST00000586816.1	3	2708	ENST00000586885	ENST00000586816	-4.419538891513785	-0.6791164479318692	1.0	0.5	3.0	2.0	3.740422443581916	False	0.15946582875098192	0.0	2546	306	0.15946582875098192	2240	concordant
ENSG00000266904.5	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000586885.1	ENST00000586645.5	4	3769	ENST00000586885	ENST00000586645	-4.419538891513785	-1.977681620576405	1.0	0.8571428571428571	3.0	7.0	2.44185727093738	False	0.15946582875098192	0.047899778924097275	2546	1357	0.11156604982688464	1189	concordant
ENSG00000266904.5	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000586885.1	ENST00000586816.1	3	2708	ENST00000586885	ENST00000586816	-4.419538891513785	-0.6791164479318692	1.0	0.5	3.0	2.0	3.740422443581916	False	0.15946582875098192	0.0	2546	306	0.15946582875098192	2240	concordant
ENSG00000266904.5	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000586816.1	ENST00000586645.5	5	1529	ENST00000586816	ENST00000586645	-0.6791164479318692	-1.977681620576405	0.5	0.8571428571428571	2.0	7.0	-1.2985651726445355	False	0.0	0.047899778924097275	306	1357	0.047899778924097275	1051	concordant
ENSG00000266904.5	Cells - Cultured fibroblasts	Lung	ENST00000586816.1	ENST00000586885.1	3	2708	ENST00000586816	ENST00000586885	-0.6791164479318692	-4.419538891513785	0.5	1.0	2.0	3.0	-3.740422443581916	False	0.0	0.15946582875098192	306	2546	0.15946582875098192	2240	concordant
ENSG00000266904.5	Heart - Atrial Appendage	Lung	ENST00000586645.5	ENST00000586885.1	4	3769	ENST00000586645	ENST00000586885	-1.977681620576405	-4.419538891513785	0.8571428571428571	1.0	7.0	3.0	-2.44185727093738	False	0.047899778924097275	0.15946582875098192	1357	2546	0.11156604982688464	1189	concordant
ENSG00000266904.5	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000586645.5	ENST00000586816.1	5	1529	ENST00000586645	ENST00000586816	-1.977681620576405	-0.6791164479318692	0.8571428571428571	0.5	7.0	2.0	1.2985651726445355	False	0.047899778924097275	0.0	1357	306	0.047899778924097275	1051	concordant
ENSG00000266904.5	Lung	Muscle - Skeletal	ENST00000586885.1	ENST00000586816.1	3	2708	ENST00000586885	ENST00000586816	-4.419538891513785	-0.6791164479318692	1.0	0.5	3.0	2.0	3.740422443581916	False	0.15946582875098192	0.0	2546	306	0.15946582875098192	2240	concordant
ENSG00000189223.14	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000451179.5	ENST00000422956.6	4	10861	ENST00000451179	ENST00000422956	-0.5343364276511882	-5.458969450507034	0.6666666666666666	1.0	3.0	8.0	-4.924633022855846	False	0.1028428093645485	0.0	1196	11799	0.1028428093645485	10603	concordant
ENSG00000189223.14	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000451179.5	ENST00000613966.1	6	4181	ENST00000451179	ENST00000613966	-0.5343364276511882	-4.956122034526375	0.6666666666666666	1.0	3.0	8.0	-4.421785606875187	False	0.1028428093645485	0.18570102135561745	1196	3231	0.08285821199106895	2035	concordant
ENSG00000189223.14	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000451179.5	ENST00000613966.1	6	4181	ENST00000451179	ENST00000613966	-0.5343364276511882	-4.956122034526375	0.6666666666666666	1.0	3.0	8.0	-4.421785606875187	False	0.1028428093645485	0.18570102135561745	1196	3231	0.08285821199106895	2035	concordant
ENSG00000189223.14	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000451179.5	ENST00000613966.1	6	4181	ENST00000451179	ENST00000613966	-0.5343364276511882	-4.956122034526375	0.6666666666666666	1.0	3.0	8.0	-4.421785606875187	False	0.1028428093645485	0.18570102135561745	1196	3231	0.08285821199106895	2035	concordant
ENSG00000189223.14	Brain - Frontal Cortex (BA9)	Liver	ENST00000451179.5	ENST00000613966.1	6	4181	ENST00000451179	ENST00000613966	-0.5343364276511882	-4.956122034526375	0.6666666666666666	1.0	3.0	8.0	-4.421785606875187	False	0.1028428093645485	0.18570102135561745	1196	3231	0.08285821199106895	2035	concordant
ENSG00000189223.14	Brain - Frontal Cortex (BA9)	Lung	ENST00000451179.5	ENST00000613966.1	6	4181	ENST00000451179	ENST00000613966	-0.5343364276511882	-4.956122034526375	0.6666666666666666	1.0	3.0	8.0	-4.421785606875187	False	0.1028428093645485	0.18570102135561745	1196	3231	0.08285821199106895	2035	concordant
ENSG00000189223.14	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000451179.5	ENST00000613966.1	6	4181	ENST00000451179	ENST00000613966	-0.5343364276511882	-4.956122034526375	0.6666666666666666	1.0	3.0	8.0	-4.421785606875187	False	0.1028428093645485	0.18570102135561745	1196	3231	0.08285821199106895	2035	concordant
ENSG00000189223.14	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000422956.6	ENST00000613966.1	6	15030	ENST00000422956	ENST00000613966	-5.458969450507034	-4.956122034526375	1.0	1.0	8.0	8.0	0.5028474159806589	False	0.0	0.18570102135561745	11799	3231	0.18570102135561745	8568	concordant
ENSG00000189223.14	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000422956.6	ENST00000613966.1	6	15030	ENST00000422956	ENST00000613966	-5.458969450507034	-4.956122034526375	1.0	1.0	8.0	8.0	0.5028474159806589	False	0.0	0.18570102135561745	11799	3231	0.18570102135561745	8568	concordant
ENSG00000189223.14	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000422956.6	ENST00000613966.1	6	15030	ENST00000422956	ENST00000613966	-5.458969450507034	-4.956122034526375	1.0	1.0	8.0	8.0	0.5028474159806589	False	0.0	0.18570102135561745	11799	3231	0.18570102135561745	8568	concordant
ENSG00000189223.14	Brain - Putamen (basal ganglia)	Liver	ENST00000422956.6	ENST00000613966.1	6	15030	ENST00000422956	ENST00000613966	-5.458969450507034	-4.956122034526375	1.0	1.0	8.0	8.0	0.5028474159806589	False	0.0	0.18570102135561745	11799	3231	0.18570102135561745	8568	concordant
ENSG00000189223.14	Brain - Putamen (basal ganglia)	Lung	ENST00000422956.6	ENST00000613966.1	6	15030	ENST00000422956	ENST00000613966	-5.458969450507034	-4.956122034526375	1.0	1.0	8.0	8.0	0.5028474159806589	False	0.0	0.18570102135561745	11799	3231	0.18570102135561745	8568	concordant
ENSG00000189223.14	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000422956.6	ENST00000613966.1	6	15030	ENST00000422956	ENST00000613966	-5.458969450507034	-4.956122034526375	1.0	1.0	8.0	8.0	0.5028474159806589	False	0.0	0.18570102135561745	11799	3231	0.18570102135561745	8568	concordant
ENSG00000196295.11	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000578293.6	ENST00000580440.5	10	1790	ENST00000578293	ENST00000580440	-3.652939294537163	-1.4839814822095918	1.0	0.9333333333333332	13.0	15.0	2.1689578123275712	False	0.2802802802802803	0.18963337547408343	999	791	0.09064690480619686	208	concordant
ENSG00000196295.11	Brain - Cerebellar Hemisphere	Liver	ENST00000578293.6	ENST00000454922.6	10	2404	ENST00000578293	ENST00000454922	-3.652939294537163	-3.022936811277159	1.0	1.0	13.0	11.0	0.6300024832600042	False	0.2802802802802803	0.12313167259786477	999	1405	0.1571486076824155	406	concordant
ENSG00000196295.11	Brain - Cerebellar Hemisphere	Lung	ENST00000578293.6	ENST00000355837.4	8	14956	ENST00000578293	ENST00000355837	-3.652939294537163	-4.4709578720183245	1.0	1.0	13.0	11.0	-0.8180185774811615	False	0.2802802802802803	0.1326106224858526	999	14667	0.1476696577944277	13668	concordant
ENSG00000196295.11	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000578293.6	ENST00000580440.5	10	1790	ENST00000578293	ENST00000580440	-3.652939294537163	-1.4839814822095918	1.0	0.9333333333333332	13.0	15.0	2.1689578123275712	False	0.2802802802802803	0.18963337547408343	999	791	0.09064690480619686	208	concordant
ENSG00000196295.11	Brain - Frontal Cortex (BA9)	Liver	ENST00000578293.6	ENST00000454922.6	10	2404	ENST00000578293	ENST00000454922	-3.652939294537163	-3.022936811277159	1.0	1.0	13.0	11.0	0.6300024832600042	False	0.2802802802802803	0.12313167259786477	999	1405	0.1571486076824155	406	concordant
ENSG00000196295.11	Brain - Frontal Cortex (BA9)	Lung	ENST00000578293.6	ENST00000355837.4	8	14956	ENST00000578293	ENST00000355837	-3.652939294537163	-4.4709578720183245	1.0	1.0	13.0	11.0	-0.8180185774811615	False	0.2802802802802803	0.1326106224858526	999	14667	0.1476696577944277	13668	concordant
ENSG00000196295.11	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000578293.6	ENST00000580440.5	10	1790	ENST00000578293	ENST00000580440	-3.652939294537163	-1.4839814822095918	1.0	0.9333333333333332	13.0	15.0	2.1689578123275712	False	0.2802802802802803	0.18963337547408343	999	791	0.09064690480619686	208	concordant
ENSG00000196295.11	Brain - Putamen (basal ganglia)	Liver	ENST00000578293.6	ENST00000454922.6	10	2404	ENST00000578293	ENST00000454922	-3.652939294537163	-3.022936811277159	1.0	1.0	13.0	11.0	0.6300024832600042	False	0.2802802802802803	0.12313167259786477	999	1405	0.1571486076824155	406	concordant
ENSG00000196295.11	Brain - Putamen (basal ganglia)	Lung	ENST00000578293.6	ENST00000355837.4	8	14956	ENST00000578293	ENST00000355837	-3.652939294537163	-4.4709578720183245	1.0	1.0	13.0	11.0	-0.8180185774811615	False	0.2802802802802803	0.1326106224858526	999	14667	0.1476696577944277	13668	concordant
ENSG00000196295.11	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000580440.5	ENST00000578293.6	10	1790	ENST00000580440	ENST00000578293	-1.4839814822095918	-3.652939294537163	0.9333333333333332	1.0	15.0	13.0	-2.1689578123275712	False	0.18963337547408343	0.2802802802802803	791	999	0.09064690480619686	208	concordant
ENSG00000196295.11	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000580440.5	ENST00000578293.6	10	1790	ENST00000580440	ENST00000578293	-1.4839814822095918	-3.652939294537163	0.9333333333333332	1.0	15.0	13.0	-2.1689578123275712	False	0.18963337547408343	0.2802802802802803	791	999	0.09064690480619686	208	concordant
ENSG00000196295.11	Cells - Cultured fibroblasts	Liver	ENST00000580440.5	ENST00000454922.6	4	714	ENST00000580440	ENST00000454922	-1.4839814822095918	-3.022936811277159	0.9333333333333332	1.0	15.0	11.0	-1.538955329067567	False	0.18963337547408343	0.12313167259786477	791	1405	0.06650170287621866	614	concordant
ENSG00000196295.11	Cells - Cultured fibroblasts	Lung	ENST00000580440.5	ENST00000355837.4	6	15458	ENST00000580440	ENST00000355837	-1.4839814822095918	-4.4709578720183245	0.9333333333333332	1.0	15.0	11.0	-2.9869763898087327	False	0.18963337547408343	0.1326106224858526	791	14667	0.05702275298823084	13876	concordant
ENSG00000196295.11	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000580440.5	ENST00000578293.6	10	1790	ENST00000580440	ENST00000578293	-1.4839814822095918	-3.652939294537163	0.9333333333333332	1.0	15.0	13.0	-2.1689578123275712	False	0.18963337547408343	0.2802802802802803	791	999	0.09064690480619686	208	concordant
ENSG00000196295.11	Heart - Atrial Appendage	Liver	ENST00000578293.6	ENST00000454922.6	10	2404	ENST00000578293	ENST00000454922	-3.652939294537163	-3.022936811277159	1.0	1.0	13.0	11.0	0.6300024832600042	False	0.2802802802802803	0.12313167259786477	999	1405	0.1571486076824155	406	concordant
